,name,link,site,zp
644,"Сервис X-Payments создан для обеспечения безопасного приёма платежей в X-Cart. Он сертифицирован по стандарту PCI DSS Level 1...Понимаешь, как работает электронная коммерция и магазины. Имеешь опыт разработки на популярных фреймворках (Symfony / Laravel / etc.). Обмен опытом, поездки на...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47243639?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,70 000 – 130 000 руб.
645,"Работать в большой команде, бок-о-бок со всеми участниками проекта (другие разработчики, тестировщики, аналитики, дизайнеры, продакт-оунеры и саппорт).Рассматриваем кандидатов с разным уровнем опыта. Мы почти никогда не делаем разовые проекты, все наши проекты живут и развиваются, учитывают...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/46341105?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,до 200 000 руб.
646,"Разработка back-end и front-end. Разработка решений на основе анализа поставленных задач. Проведение корректировок разработанной программы на основе анализа...Знание PHP, MySQL. Знание React, Typescript. Желательно наличия навыков интеграции 1С или Bitrix, знание RestApi. Целеустремленность. Склонность к саморазвитию...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/43904222?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,до 200 000 руб.
647,"Программирование клиентской части веб-приложений. Программирование клиентской части мобильных приложений.Понимание принципов объектно-ориентированного программирования. Начальные знания - что такое HTML 5, CSS 3, Javascript. Умение работать в команде. ",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/45190167?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,до 200 000 руб.
648,"Программирование клиентской части веб-приложений. Программирование клиентской части мобильных приложений.Понимание принципов объектно-ориентированного программирования. Начальные знания - что такое HTML 5, CSS 3, Javascript. Умение работать в команде. ",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47527571?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,до 200 000 руб.
649,"Backend представляет собой API для фронта на Vue. Построение архитектуры, процесса сборки и тестирования приложения. Реализация спецпроектов для крупных заказчиков. Знание php. Опыт разработки на laravel. Знание REST API. Знание и применение паттернов проектирования. Опыт работы git, docker, linux. ",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48101830?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,120 000 – 200 000 руб.
650,"Разработка микросервисов и сопутствующих моделей баз данных. -Интеграции с различными сервисами и партнерами. - Настройка : серверов, резервирования и backup. - Требуемые навыки : -Высшее техническое образование . --Знания одного из языков программирования ( JavaScript/TypeScript ( Node.Js); Python; Ruby; PHP; Java; C# (.NET); C++; ) . -",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47914621?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,90 000 – 150 000 руб.
651,"доработка программ под требования заказчика. - консультации по работе с программами 1с Зуп 3.1 , бухгалтерия 3.0, УТАП 11...опыт программирования в среде ""1С:Предприятие 8"". - опыт программирования на языке 1С. Зуп 3.1 , бухгалтерия 3.0...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47663019?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,от 135 000 руб.
652,"Доработка, разработка конфигураций ""1С:Предприятие 8"", доработка отчетов, разработка отчетов на основании ТЗ. Разработка средств переноса данных из различных...Высшее образование (обязательно). Владение навыками программирования на платформе ""1С:Предприятие 8"". Желательно наличие сертификата ""1С-Профессионал"" по платформе...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48043073?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,от 50 000 руб.
653,"Разработать новый workflow работы с приложением. Flux и его реализации (redux). REST. БД, миграции, оптимизация запросов. Testing (unit, end-to...Интегрировать ещё больше площадок. React, redux, redux-saga. Местами legacy Knockout.js, Handlebars. Обязательно: Хорошие знания - HTML, CSS. Желательно:",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47462126?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,170 000 – 250 000 руб.
654,Сопровождение информационной системы 1С 8.х. Доработки по интеграции 1С с другими информационными системами. Анализ и оптимизация при...Высшее профильное образование. Опыт программирования на 1С от 3х лет. Отличное знание платформы 1С 8.х. ,https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48192715?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,70 000 – 120 000 руб.
655,C# на хорошем уровне. Понимание паттернов проектирования. Будет плюсом: Опыт в планировании и написании тестовых сценариев. Опыт работы с системами...,https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48292627?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,от 65 000 руб.
